File,Level,Order in file,Clean Question,Tagged Elements,Full Question,Answer
"/level2/snra/rm2-18.txt.snra","2","4","Where did the Pilgrims live before coming to America?","[]","4.  Where did the Pilgrims live before coming to America?","['They had come to this new land from England in 1620.']"
"/level2/snra/rm2-18.txt.snra","2","5","Why were the Pilgrims sad?","[]","5. Why were the Pilgrims sad?","['By spring, only 55 Pilgrims were left.']"
"/level2/snra/rm2-19.txt.snra","2","1","Who can see the northern lights?","[]","1. Who can see the northern lights?",""
"/level2/snra/rm2-19.txt.snra","2","2","What causes these lights?","[]","2. What causes these lights?",""
"/level2/snra/rm2-19.txt.snra","2","3","When can they be seen?","[]","3. When can they be seen?","['Most of the time, you can only see them at the start of spring or in the fall.']"
"/level2/snra/rm2-19.txt.snra","2","4","Where are the northern lights?","[]","4.  Where are the northern lights?","['Then these specks reach the air high above the earth.']"
"/level2/snra/rm2-19.txt.snra","2","5","Why is March 21 a special day?","[]","5.  Why is March 21 a special day?","['Today is the first day of spring around the world.', 'If you look at the sky tonight, you may see the northern lights.']"
"/level2/snra/rm2-2.txt.snra","2","1","Who left Joplin on October 26, 1861?","[]","1. Who left Joplin on October 26, 1861?","['The last Pony Express rider leaves town today.']"
"/level2/snra/rm2-2.txt.snra","2","2","What did the Pony Express riders do?","[]","2. What did the Pony Express riders do?",""
"/level2/snra/rm2-2.txt.snra","2","3","When did the Pony Express start?","[]","3.  When did the Pony Express start?","['Since April, 1860, mail has been sent this way.']"
"/level2/snra/rm2-2.txt.snra","2","4","Where did the riders stop for a rest?","[]","4.  Where did the riders stop for a rest?","['Then the rider will stop at a swing station.']"
"/level2/snra/rm2-2.txt.snra","2","5","Why did the Pony Express end?","[]","5.  Why did the Pony Express end?",""
"/level2/snra/rm2-20.txt.snra","2","1","Who lives in Greenland?","[]","1.  Who lives in Greenland?","['Eskimos live in Greenland.']"
"/level2/snra/rm2-20.txt.snra","2","2","What happens on April 21?","[]","2.  What happens on April 21?","[""Today the sun will rise but it won't set for four months.""]"
"/level2/snra/rm2-20.txt.snra","2","3","When does the sun set and not rise?","[]","3. When does the sun set and not rise?","['About October 1, the sun will start to set.']"
"/level2/snra/rm2-20.txt.snra","2","4","Where is ""the land of the midnight sun""?","[]","4. Where is ""the land of the midnight sun""?","['This is why Greenland is often called, ""the land of the midnight sun.""']"
"/level2/snra/rm2-20.txt.snra","2","5","Why does Greenland have strange seasons?","[]","5. Why does Greenland have strange seasons?","['Because it is far north, it has four months of sunlight each year.']"
"/level2/snra/rm2-21.txt.snra","2","1","Who has offered to help with the clean-up?","[]","1.  Who has offered to help with the clean-up?","['Other countries have said they will come to Alaska to help.']"
"/level2/snra/rm2-21.txt.snra","2","2","What animals are in trouble?","[]","2.  What animals are in trouble?",""
"/level2/snra/rm2-21.txt.snra","2","3","When should the clean-up take place?","[]","3.  When should the clean-up take place?","['A big clean-up must take place right away.']"
"/level2/snra/rm2-21.txt.snra","2","4","Where is the oil spill?","[]","4.  Where is the oil spill?","['The ship is in a place called Prince William Sound.']"
"/level2/snra/rm2-21.txt.snra","2","5","Why must the oil spill be stopped?","[]","5.  Why must the oil spill be stopped?","['The oil spill must be stopped or it will spread for miles.']"
"/level2/snra/rm2-22.txt.snra","2","1","Who is writing a book?","[]","1. Who is writing a book?","['A man named Noah Webster wrote this book.']"
"/level2/snra/rm2-22.txt.snra","2","2","What does the book show?","[]","2. What does the book show?","['Instead of stories, the book shows how to spell words.']"
"/level2/snra/rm2-22.txt.snra","2","3","When did he begin the book?","[]","3. When did he begin the book?","['He has worked on it for 25 years.']"
"/level2/snra/rm2-22.txt.snra","2","4","Where does Noah work?","[]","4. Where does Noah work?",""
"/level2/snra/rm2-22.txt.snra","2","5","Why does Noah want to write this book?","[]","5. Why does Noah want to write this book?","['He says there should be just one right way to spell each word.']"
"/level2/snra/rm2-23.txt.snra","2","1","Who made the Livermore light bulb?","[]","1. Who made the Livermore light bulb?","['It was hand-blown years ago by the Shelby Company.']"
"/level2/snra/rm2-23.txt.snra","2","2","What is strange about this light?","[]","2. What is strange about this light?","['But a bulb in Livermore has been shining day and night since 1901!']"
"/level2/snra/rm2-23.txt.snra","2","3","When was the first light bulb made?","[]","3.  When was the first light bulb made?","['This year, the light bulb is 100 years old.']"
"/level2/snra/rm2-23.txt.snra","2","4","Where is the longest-lasting light bulb?","[]","4.  Where is the longest-lasting light bulb?","['This light bulb is in the fire station.']"
"/level2/snra/rm2-23.txt.snra","2","5","Why doesn't the light bulb burn out?","[]","5. Why doesn't the light bulb burn out?","[""No one can explain why it hasn't burned out.""]"
"/level2/snra/rm2-24.txt.snra","2","1","Who made the biggest ball in the world?","[]","1. Who made the biggest ball in the world?","['His name is Francis Johnson.']"
"/level2/snra/rm2-24.txt.snra","2","2","What kind of ball did Johnson make?","[]","2.  What kind of ball did Johnson make?","['The biggest ball is made from string.']"
"/level2/snra/rm2-24.txt.snra","2","3","When did Farmer Johnson start the ball?","[]","3.  When did Farmer Johnson start the ball?","['In 1950, he started with one piece of string.']"
"/level2/snra/rm2-24.txt.snra","2","4","Where can the ball be seen?","[]","4.  Where can the ball be seen?","[""Today, it can be seen in Mr. Johnson's backyard.""]"
"/level2/snra/rm2-24.txt.snra","2","5","Why did he move the ball outside?","[]","5.  Why did he move the ball outside?","['Then it was too big for the kitchen.']"
"/level2/snra/rm2-25.txt.snra","2","1","Who bought a bridge?","[]","1. Who bought a bridge?","['A rich man saw it and wanted to buy it.']"
"/level2/snra/rm2-25.txt.snra","2","2","What is the name of the bridge?","[]","2. What is the name of the bridge?","['In time, the London Bridge will stand high above a new river.']"
"/level2/snra/rm2-25.txt.snra","2","3","When will the job of moving it be done?","[]","3. When will the job of moving it be done?","['In time, the London Bridge will stand high above a new river.']"
"/level2/snra/rm2-25.txt.snra","2","4","Where will the bridge be re-built?","[]","4. Where will the bridge be re-built?","['Its new home will be a small town in Arizona.']"
"/level2/snra/rm2-25.txt.snra","2","5","Why is it hard to move a bridge?","[]","5. Why is it hard to move a bridge?","['The pieces must fit when they reach their new home.']"
"/level2/snra/rm2-26.txt.snra","2","1","Who was supposed to be buried in the tomb?","[]","1. Who was supposed to be buried in the tomb?","['""It must contain the king\'s mummy!"" they said.']"
"/level2/snra/rm2-26.txt.snra","2","2","What is a mummy?","[]","2. What is a mummy?","['A mummy is a body wrapped in sheets.']"
"/level2/snra/rm2-26.txt.snra","2","3","When did this story happen?","[]","3.  When did this story happen?","['(EGYPT, 1951) -']"
"/level2/snra/rm2-26.txt.snra","2","4","Where was the 10-foot-thick door found?","[]","4.  Where was the 10-foot-thick door found?","['It was 130 feet below the earth.']"
"/level2/snra/rm2-26.txt.snra","2","5","Why was the body gone?","[]","5. Why was the body gone?","['No one knows where the body is hidden.']"
"/level2/snra/rm2-29.txt.snra","2","1","Who was on a visit to his uncle?","[]","1. Who was on a visit to his uncle?","['Pliny was visiting his uncle.']"
"/level2/snra/rm2-29.txt.snra","2","2","What did he see out the window?","[]","2. What did he see out the window?","['A large, white cloud was in the sky.']"
"/level2/snra/rm2-29.txt.snra","2","3","When did this story happen?","[]","3.  When did this story happen?","['(ITALY, August 30, A.D. 79) -']"
"/level2/snra/rm2-29.txt.snra","2","4","Where is the town now?","[]","4.  Where is the town now?","['They say that the whole town is under 20 feet of ashes.']"
"/level2/snra/rm2-29.txt.snra","2","5","Why did the people die?","[]","5. Why did the people die?","['Hot ashes flew through the air and burned the people.']"
"/level2/snra/rm2-3.txt.snra","2","1","Who wrote the ""Pledge of Allegiance""?","[]","1. Who wrote the ""Pledge of Allegiance""?","['The pledge was written by Frances Bellamy.']"
"/level2/snra/rm2-3.txt.snra","2","2","What city was named after Christopher Columbus?","[]","2. What city was named after Christopher Columbus?","['(COLUMBUS, OHIO, October 12, 1892)']"
"/level2/snra/rm2-3.txt.snra","2","3","When did Columbus first see a new land?","[]","3. When did Columbus first see a new land?","['Four hundred years ago today, Christopher Columbus first saw our country.']"
"/level2/snra/rm2-3.txt.snra","2","4","Where were flags placed around the country?","[]","4. Where were flags placed around the country?","['So, today, schools all over our land will display the flag.']"
"/level2/snra/rm2-3.txt.snra","2","5","Why did Frances Bellamy write the pledge?","[]","5. Why did Frances Bellamy write the pledge?","['He wrote it so young people could feel proud of their land.']"
"/level2/snra/rm2-30.txt.snra","2","1","Who were the statues carved to show?","[]","1.  Who were the statues carved to show?","['They were statues of a king and queen from Egypt.']"
"/level2/snra/rm2-30.txt.snra","2","2","What was about to happen to the statues?","[]","2.  What was about to happen to the statues?","['They were about to be covered with water.']"
"/level2/snra/rm2-30.txt.snra","2","3","When did this story happen?","[]","3.  When did this story happen?","['(EGYPT, 1966) -']"
"/level2/snra/rm2-30.txt.snra","2","4","Where is the Nile River?","[]","4.  Where is the Nile River?","['(EGYPT, 1966) -']"
"/level2/snra/rm2-30.txt.snra","2","5","Why are the statues safe now?","[]","5.  Why are the statues safe now?","['The workers moved them to higher ground.']"
"/level2/snra/rm2-4.txt.snra","2","1","Who is Erik?","[]","1.  Who is Erik?","['A young boy may have found the bones of a new kind of dinosaur.']"
"/level2/snra/rm2-4.txt.snra","2","2","What kind of animal bones do they think Erik found?","[]","2.  What kind of animal bones do they think Erik found?","['He said they must be from a dinosaur.']"
"/level2/snra/rm2-4.txt.snra","2","3","When did the dinosaur live?","[]","3.  When did the dinosaur live?","['The teeth and bones may have been on the ground for thousands or millions of years.']"
"/level2/snra/rm2-4.txt.snra","2","4","Where will the bones and teeth be kept?","[]","4.  Where will the bones and teeth be kept?","['They will be put in a safe place in a museum.']"
"/level2/snra/rm2-4.txt.snra","2","5","Why might Erik's last name be famous someday?","[]","5.  Why might Erik's last name be famous someday?","['If so, the dinosaur will be named after him.']"
"/level2/snra/rm2-5.txt.snra","2","1","Who thought of a new machine for writing?","[]","1. Who thought of a new machine for writing?","['A man named Mr. Sholes made his first typewriter 16 years ago.']"
"/level2/snra/rm2-5.txt.snra","2","2","What is the new machine called?","[]","2. What is the new machine called?","['The machine is called a typewriter.']"
"/level2/snra/rm2-5.txt.snra","2","3","When did Mr. Sholes make the first one?","[]","3. When did Mr. Sholes make the first one?","['A man named Mr. Sholes made his first typewriter 16 years ago.']"
"/level2/snra/rm2-5.txt.snra","2","4","Where did this happen?","[]","4. Where did this happen?","['(MILWAUKEE, WISCONSIN, June,1873) -']"
"/level2/snra/rm2-5.txt.snra","2","5","Why are the letters jumbled?","[]","5. Why are the letters jumbled?",""
"/level2/snra/rm2-6.txt.snra","2","1","Who cleaned up the creek?","[]","1.  Who cleaned up the creek?","['But a group of school children have cleaned up Pigeon Creek.']"
"/level2/snra/rm2-6.txt.snra","2","2","What was the name of the creek?","[]","2.  What was the name of the creek?","['Pigeon Creek is a sign of the good things young people can do.']"
"/level2/snra/rm2-6.txt.snra","2","3","When did the work begin?","[]","3.  When did the work begin?","['In 1983, the creek was so dirty that the fish had all died.']"
"/level2/snra/rm2-6.txt.snra","2","4","Where is the bed of a creek?","[]","4.  Where is the bed of a creek?","['First they cleaned out the bottom of the creek, called the creek bed.']"
"/level2/snra/rm2-6.txt.snra","2","5","Why did the kids make booklets?","[]","5.  Why did the kids make booklets?","['They wanted others to stop making the creek dirty.']"
"/level2/snra/rm2-7.txt.snra","2","1","Who is Alex Selkirk?","[]","1. Who is Alex Selkirk?","['He says he lived alone on an island for four years and four months.']"
"/level2/snra/rm2-7.txt.snra","2","2","What did Alex eat on the island?","[]","2. What did Alex eat on the island?","['He ate plums, crayfish, peppers, and turnips.']"
"/level2/snra/rm2-7.txt.snra","2","3","When was he rescued?","[]","3.  When was he rescued?","['Alex was rescued on February 12.']"
"/level2/snra/rm2-7.txt.snra","2","4","Where did Alex live on the island?","[]","4.  Where did Alex live on the island?","['He lived in a cave.']"
"/level2/snra/rm2-7.txt.snra","2","5","Why did Alex stay on the island?","[]","5. Why did Alex stay on the island?","['Alex said he would not sail on a leaking ship.']"
"/level2/snra/rm2-8.txt.snra","2","1","Who might step foot on Mars by 2010?","[]","1. Who might step foot on Mars by 2010?","['You might be just the right age by then to be an astronaut.']"
"/level2/snra/rm2-8.txt.snra","2","2","What will the spacecraft shoot at the moons?","[]","2. What will the spacecraft shoot at the moons?","['It will point laser beams at the surface and shoot.']"
"/level2/snra/rm2-8.txt.snra","2","3","When is this story taking place?","[]","3. When is this story taking place?","['(Somewhere in outer space, March, 1989) -']"
"/level2/snra/rm2-8.txt.snra","2","4","Where would you see blue sunsets?","[]","4.  Where would you see blue sunsets?","['If you were on this spacecraft, you would see strange sights on Mars.']"
"/level2/snra/rm2-8.txt.snra","2","5","Why might you see three moons rising in one night on Mars?","[]","5.  Why might you see three moons rising in one night on Mars?",""
"/level2/snra/rm2-9.txt.snra","2","1","Who kills Florida panthers on purpose?","[]","1.  Who kills Florida panthers on purpose?","['But hunters still find them and shoot them.']"
